"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"서울특별시 강남구청",서울특별시 강남구 학동로43길 17 (논현동),서울특별시 강남구 논현동 114-24,어린이보호,4,200,360도전방면,30,2015-12,02-3423-6963,37.517116,127.037389,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 언주로 604 (논현동),서울특별시 강남구 논현동 276 (아크로힐스 주변),생활방범,4,200,360도전방면,30,2015-12,02-3423-6963,37.509634,127.037864,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도산대로54길 50 (논현동),서울특별시 강남구 논현동 104-35,생활방범,4,200,360도전방면,30,2015-12,02-3423-6963,37.519595,127.039426,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 언주로121길 5 (논현동),서울특별시 강남구 논현동 225-2,어린이보호,5,200,360도전방면,30,2016-06,02-3423-6963,37.511502,127.034968,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 논현로120길 20 (논현동),서울특별시 강남구 논현동 222-11,생활방범,4,400,360도전방면,30,2016-07,02-3423-6963,37.511047,127.033860,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도산대로30길 18 (논현동),서울특별시 강남구 논현동 66-13,생활방범,4,400,360도전방면,30,2016-07,02-3423-6963,37.518793,127.029723,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 선릉로133길 19 (논현동),서울특별시 강남구 논현동 112-10,생활방범,5,400,360도전방면,30,2016-07,02-3423-6963,37.517936,127.039257,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 학동로30길 21 (논현동),서울특별시 강남구 논현동 214-2,생활방범,5,400,360도전방면,30,2016-07,02-3423-6963,37.512402,127.032526,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 봉은사로 333 (논현동),서울특별시 강남구 논현동 278-3,생활방범,5,400,360도전방면,30,2016-07,02-3423-6963,37.510722,127.042715,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 언주로135길 25 (논현동),서울특별시 강남구 논현동 83-26,생활방범,4,400,360도전방면,30,2016-07,02-3423-6963,37.516676,127.033042,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 논현로146길 22 (논현동),서울특별시 강남구 논현동 73-4,생활방범,5,200,360도전방면,30,2016-12,02-3423-6963,37.518376,127.030809,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 논현로126길 15 (논현동),서울특별시 강남구 논현동 213-28,생활방범,4,200,360도전방면,30,2016-12,02-3423-6963,37.513089,127.032823,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 학동로41길 32-7,서울특별시 강남구 논현동 107-8,생활방범,4,200,360도전방면,30,2016-12,02-3423-6963,37.518192,127.036907,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 봉은사로29길 11,서울특별시 강남구 논현동 234-4,생활방범,3,200,360도전방면,30,2016-12,02-3423-6963,37.508407,127.034517,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 봉은사로49길 33 (논현동),서울특별시 강남구 논현동 265-22,어린이보호,4,200,360도전방면,30,2016-12,02-3423-6963,37.511980,127.041444,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 논현로114길 16,서울특별시 강남구 논현동 233-1,생활방범,3,200,360도전방면,30,2016-12,02-3423-6963,37.508758,127.034681,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 삼성로51길 7 (대치동),서울특별시 강남구 대치동 210,생활방범,4,200,360도전방면,30,2004-08,02-3423-6963,37.496631,127.061022,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 대치동 212-1 (한티공원 앞 23-225 버스정류소 근처),서울특별시 강남구 대치동 212-1 (한티공원 앞 23-225 버스정류소 근처),생활방범,2,400,360도전방면,30,2004-08,02-3423-6963,37.496146,127.062303,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 대치동 501 (늘벗공원 양재천로쪽 입구),서울특별시 강남구 대치동 501 (늘벗공원 양재천로쪽 입구),생활방범,3,200,360도전방면,30,2004-08,02-3423-6963,37.489225,127.058086,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 양재천로 321 (대치동),서울특별시 강남구 대치동 502 (대청중 담장),생활방범,3,200,360도전방면,30,2004-08,02-3423-6963,37.489642,127.059460,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 학동로 342,서울특별시 강남구 논현동 241-6 (SK허브 주변),교통단속,2,41,360도전방면,30,2005-07,02-3423-6963,37.516991,127.041041,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 언주로 605,서울특별시 강남구 논현동 237-5 (동광교회 주변),교통단속,1,400,360도전방면,30,2006-09,02-3423-6963,37.509521,127.037404,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도산대로 234,서울특별시 강남구 논현동 62-7 (마포숯불갈비 주변),교통단속,1,200,360도전방면,30,2007-12,02-3423-6963,37.520968,127.032847,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 학동로 325,서울특별시 강남구 논현동 117-3 (영동한의원 주변),교통단속,1,200,360도전방면,30,2007-12,02-3423-6963,37.516539,127.038589,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 언주로 619,서울특별시 강남구 논현동 225-3 (서울비전 주변),어린이보호,1,41,360도전방면,30,2006-09,02-3423-6963,37.511677,127.035661,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 논현동 98-3 (두산빌딩 주변),서울특별시 강남구 논현동 98-3 (두산빌딩 주변),교통단속,1,200,360도전방면,30,2004-04,02-3423-6963,37.519741,127.034857,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 언주로116길 6,서울특별시 강남구 논현동 275 (논현2동부센트레빌 주변),교통단속,1,41,360도전방면,30,2014-01,02-3423-6963,37.510485,127.037001,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 언주로 634,서울특별시 강남구 논현동 249 (임페리얼팰리스서울 주변),교통단속,1,200,360도전방면,30,2014-09,02-3423-6963,37.513244,127.035633,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 언주로146길 18,서울특별시 강남구 논현동 105,교통단속,1,200,360도전방면,30,2014-12,02-3423-6963,37.520258,127.036910,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 언주로133길 7 (논현동),서울특별시 강남구 논현동 90 (미래산부인과 주변),교통단속,1,200,360도전방면,30,2016-12,02-3423-6963,37.516252,127.034539,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 봉은사로37길 47 (논현동),서울특별시 강남구 논현동 223-18,교통단속,1,200,360도전방면,30,2016-12,02-3423-6963,37.510996,127.035247,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 논현로120길 20 (논현동),서울특별시 강남구 논현동 222-11,교통단속,1,200,360도전방면,30,2016-12,02-3423-6963,37.511032,127.033854,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 대치동 604-1 (하나은행 대치역점 주변),서울특별시 강남구 대치동 604-1 (하나은행 대치역점 주변),교통단속,1,41,360도전방면,30,2005-07,02-3423-6963,37.493808,127.061238,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 남부순환로 2921,서울특별시 강남구 대치동 624 (남서울종합상가 주변),교통단속,1,41,360도전방면,30,2005-07,02-3423-6963,37.493189,127.059897,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 남부순환로 2909,서울특별시 강남구 대치동 651 (KB 도곡역지점 주변),교통단속,1,41,360도전방면,30,2005-07,02-3423-6963,37.492169,127.057685,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 삼성로 237,서울특별시 강남구 대치동 1021-10 (농협 대치1동지점 주변),어린이보호,1,41,360도전방면,30,2005-07,02-3423-6963,37.498307,127.060983,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도곡로 408,서울특별시 강남구 대치동 1024 (디마크빌딩 주변),교통단속,1,41,360도전방면,30,2005-07,02-3423-6963,37.496793,127.055006,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도곡로 420,서울특별시 강남구 대치동 1023 (현대자동차 주변),교통단속,1,200,360도전방면,30,2009-02,02-3423-6963,37.497311,127.056572,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도곡로 450,서울특별시 강남구 대치동 1021-3 (덕산빌딩 주변),교통단속,1,200,360도전방면,30,2014-01,02-3423-6963,37.498350,127.059784,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도곡로78길 22,서울특별시 강남구 대치동 1014-3,교통단속,1,200,360도전방면,30,2015-08,02-3423-6963,37.495778,127.059228,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 삼성로85길 11 (대치동, 롯데캐슬아파트)",서울특별시 강남구 대치동 893 (롯데캐슬A 103동 담장),생활방범,4,200,360도전방면,30,2004-08,02-3423-6963,37.504326,127.056214,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 남부순환로363길 16 (도곡동),서울특별시 강남구 도곡동 902-2 (언주초 정문 맞은편),어린이보호,4,200,360도전방면,30,2015-08,02-3423-6963,37.486488,127.037986,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 남부순환로357길 6 (도곡동),서울특별시 강남구 도곡동 193-42,생활방범,4,200,360도전방면,30,2015-12,02-3423-6963,37.485448,127.037499,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도곡동 967-4 (도곡동),서울특별시 강남구 도곡동 963 (역삼럭키A 101동 코너),어린이보호,3,200,360도전방면,30,2016-06,02-3423-6963,37.489606,127.041427,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 남부순환로375길 9 (도곡동),서울특별시 강남구 도곡동 200-22,생활방범,4,400,360도전방면,30,2016-07,02-3423-6963,37.486712,127.044209,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 남부순환로363길 9-4 (도곡동),서울특별시 강남구 도곡동 919-7,생활방범,3,400,360도전방면,30,2016-07,02-3423-6963,37.485714,127.037896,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 언주로 203 (도곡동),서울특별시 강남구 도곡동 966 (매봉삼성@ 후문입구),생활방범,4,400,360도전방면,30,2016-07,02-3423-6963,37.489048,127.049325,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도곡동 199-5,서울특별시 강남구 도곡동 199-5,생활방범,4,400,360도전방면,30,2016-07,02-3423-6963,37.486077,127.043715,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 남부순환로363길 12-21 (도곡동),서울특별시 강남구 도곡동 902-75,생활방범,3,200,360도전방면,30,2016-12,02-3423-6963,37.486747,127.038249,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 남부순환로 2743 (도곡동),서울특별시 강남구 도곡동 180-1,생활방범,4,200,360도전방면,30,2016-12,02-3423-6963,37.487240,127.045500,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도곡로 112,서울특별시 강남구 도곡동 943-7,생활방범,4,200,360도전방면,30,2016-12,02-3423-6963,37.489324,127.032800,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 남부순환로370길 9 (도곡동),서울특별시 강남구 도곡동 412-14,생활방범,4,200,360도전방면,30,2009-02,02-3423-6963,37.484815,127.042337,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도곡동 310 (대도초 정문),서울특별시 강남구 도곡동 310 (대도초 정문),어린이보호,1,41,360도전방면,30,2004-08,02-3423-6963,37.492307,127.054546,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 도곡동 415-3,서울특별시 강남구 도곡동 415-3,어린이보호,1,200,360도전방면,30,2004-08,02-3423-6963,37.484815,127.044665,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 논현로26길 28 (도곡동),서울특별시 강남구 도곡동 452,생활방범,4,200,360도전방면,30,2005-07,02-3423-6963,37.483138,127.044815,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 양재천로 199 (도곡동),서울특별시 강남구 도곡동 459-4,생활방범,4,200,360도전방면,30,2004-08,02-3423-6963,37.483053,127.046596,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 남부순환로378길 29 (도곡동),서울특별시 강남구 도곡동 461 (독골공원 입구),생활방범,4,200,360도전방면,30,2004-08,02-3423-6963,37.485147,127.046242,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 논현로 144 (도곡동),서울특별시 강남구 도곡동 518-13,생활방범,3,200,360도전방면,30,2004-08,02-3423-6963,37.482610,127.042658,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 논현로26길 22 (도곡동),서울특별시 강남구 도곡동 451-2,생활방범,1,200,360도전방면,30,2014-09,02-3423-6963,37.482559,127.044740,2017-11-13
"서울특별시 강남구청","서울특별시 강남구 논현로26길 42-8 (도곡동, 예원아트빌)",서울특별시 강남구 도곡동 456-3,생활방범,1,200,360도전방면,30,2010-09,02-3423-6963,37.483240,127.045856,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 양재천로 199 (도곡동),서울특별시 강남구 도곡동 459-4 (강남구수도사업소 주차장),생활방범,1,200,360도전방면,30,2010-09,02-3423-6963,37.483181,127.047540,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 논현로34길 32 (도곡동),서울특별시 강남구 도곡동 414-15,생활방범,1,200,360도전방면,30,2010-09,02-3423-6963,37.484500,127.044600,2017-11-13
"서울특별시 강남구청",서울특별시 강남구 논현로12길 5(개포동),서울특별시 강남구 개포동 1195-7,생활방범,3,200,360도 전방면,30,2017-06,02-3423-6963,37.474315,127.048732,2017-11-13
